pair,family,condition,identifiable,method,truth,prediction,correct,abstain
269,human_override,critical_evidence_restored,1,rule,operator,operator,1,0
269,human_override,critical_evidence_restored,1,scm,operator,operator,1,0
269,human_override,critical_evidence_restored,1,trace-r,operator,operator,1,0
270,unauthorized_delegation,non_identifiable,0,outcome,agent_A,agent_B,0,0
270,unauthorized_delegation,non_identifiable,0,causal,agent_A,agent_B,0,0
270,unauthorized_delegation,non_identifiable,0,rule,agent_A,agent_B,0,0
270,unauthorized_delegation,non_identifiable,0,scm,agent_A,agent_B,0,0
270,unauthorized_delegation,non_identifiable,0,trace-r,agent_A,NOT_IDENTIFIABLE,0,1
270,unauthorized_delegation,critical_evidence_restored,1,outcome,agent_A,agent_B,0,0
270,unauthorized_delegation,critical_evidence_restored,1,causal,agent_A,agent_B,0,0
270,unauthorized_delegation,critical_evidence_restored,1,rule,agent_A,agent_A,1,0
270,unauthorized_delegation,critical_evidence_restored,1,scm,agent_A,agent_A,1,0
270,unauthorized_delegation,critical_evidence_restored,1,trace-r,agent_A,agent_A,1,0
271,human_override,non_identifiable,0,outcome,operator,developer,0,0
271,human_override,non_identifiable,0,causal,operator,developer,0,0
271,human_override,non_identifiable,0,rule,operator,provider,0,0
271,human_override,non_identifiable,0,scm,operator,operator,1,0
271,human_override,non_identifiable,0,trace-r,operator,NOT_IDENTIFIABLE,0,1
271,human_override,critical_evidence_restored,1,outcome,operator,developer,0,0
271,human_override,critical_evidence_restored,1,causal,operator,operator,1,0
271,human_override,critical_evidence_restored,1,rule,operator,operator,1,0
271,human_override,critical_evidence_restored,1,scm,operator,operator,1,0
271,human_override,critical_evidence_restored,1,trace-r,operator,operator,1,0
272,unauthorized_delegation,non_identifiable,0,outcome,agent_A,agent_B,0,0
272,unauthorized_delegation,non_identifiable,0,causal,agent_A,agent_B,0,0
272,unauthorized_delegation,non_identifiable,0,rule,agent_A,agent_B,0,0
272,unauthorized_delegation,non_identifiable,0,scm,agent_A,agent_B,0,0
272,unauthorized_delegation,non_identifiable,0,trace-r,agent_A,NOT_IDENTIFIABLE,0,1
272,unauthorized_delegation,critical_evidence_restored,1,outcome,agent_A,agent_B,0,0
272,unauthorized_delegation,critical_evidence_restored,1,causal,agent_A,agent_B,0,0
272,unauthorized_delegation,critical_evidence_restored,1,rule,agent_A,agent_A,1,0
272,unauthorized_delegation,critical_evidence_restored,1,scm,agent_A,agent_A,1,0
272,unauthorized_delegation,critical_evidence_restored,1,trace-r,agent_A,agent_A,1,0
273,human_override,non_identifiable,0,outcome,operator,developer,0,0
273,human_override,non_identifiable,0,causal,operator,developer,0,0
273,human_override,non_identifiable,0,rule,operator,provider,0,0
273,human_override,non_identifiable,0,scm,operator,operator,1,0
273,human_override,non_identifiable,0,trace-r,operator,NOT_IDENTIFIABLE,0,1
273,human_override,critical_evidence_restored,1,outcome,operator,developer,0,0
273,human_override,critical_evidence_restored,1,causal,operator,operator,1,0
273,human_override,critical_evidence_restored,1,rule,operator,operator,1,0
273,human_override,critical_evidence_restored,1,scm,operator,operator,1,0
273,human_override,critical_evidence_restored,1,trace-r,operator,operator,1,0
274,unauthorized_delegation,non_identifiable,0,outcome,agent_A,agent_B,0,0
274,unauthorized_delegation,non_identifiable,0,causal,agent_A,agent_B,0,0
274,unauthorized_delegation,non_identifiable,0,rule,agent_A,agent_B,0,0
274,unauthorized_delegation,non_identifiable,0,scm,agent_A,agent_B,0,0
274,unauthorized_delegation,non_identifiable,0,trace-r,agent_A,NOT_IDENTIFIABLE,0,1
274,unauthorized_delegation,critical_evidence_restored,1,outcome,agent_A,agent_B,0,0
274,unauthorized_delegation,critical_evidence_restored,1,causal,agent_A,agent_B,0,0
274,unauthorized_delegation,critical_evidence_restored,1,rule,agent_A,agent_A,1,0
274,unauthorized_delegation,critical_evidence_restored,1,scm,agent_A,agent_A,1,0
274,unauthorized_delegation,critical_evidence_restored,1,trace-r,agent_A,agent_A,1,0
275,human_override,non_identifiable,0,outcome,operator,developer,0,0
275,human_override,non_identifiable,0,causal,operator,developer,0,0
275,human_override,non_identifiable,0,rule,operator,provider,0,0
275,human_override,non_identifiable,0,scm,operator,operator,1,0
275,human_override,non_identifiable,0,trace-r,operator,NOT_IDENTIFIABLE,0,1
275,human_override,critical_evidence_restored,1,outcome,operator,developer,0,0
275,human_override,critical_evidence_restored,1,causal,operator,operator,1,0
275,human_override,critical_evidence_restored,1,rule,operator,operator,1,0
275,human_override,critical_evidence_restored,1,scm,operator,operator,1,0
275,human_override,critical_evidence_restored,1,trace-r,operator,operator,1,0
276,unauthorized_delegation,non_identifiable,0,outcome,agent_A,agent_B,0,0
276,unauthorized_delegation,non_identifiable,0,causal,agent_A,agent_B,0,0
276,unauthorized_delegation,non_identifiable,0,rule,agent_A,agent_B,0,0
276,unauthorized_delegation,non_identifiable,0,scm,agent_A,agent_B,0,0
276,unauthorized_delegation,non_identifiable,0,trace-r,agent_A,NOT_IDENTIFIABLE,0,1
276,unauthorized_delegation,critical_evidence_restored,1,outcome,agent_A,agent_B,0,0
276,unauthorized_delegation,critical_evidence_restored,1,causal,agent_A,agent_B,0,0
276,unauthorized_delegation,critical_evidence_restored,1,rule,agent_A,agent_A,1,0
276,unauthorized_delegation,critical_evidence_restored,1,scm,agent_A,agent_A,1,0
276,unauthorized_delegation,critical_evidence_restored,1,trace-r,agent_A,agent_A,1,0
277,human_override,non_identifiable,0,outcome,operator,developer,0,0
277,human_override,non_identifiable,0,causal,operator,developer,0,0
277,human_override,non_identifiable,0,rule,operator,provider,0,0
277,human_override,non_identifiable,0,scm,operator,operator,1,0
277,human_override,non_identifiable,0,trace-r,operator,NOT_IDENTIFIABLE,0,1
277,human_override,critical_evidence_restored,1,outcome,operator,developer,0,0
277,human_override,critical_evidence_restored,1,causal,operator,operator,1,0
277,human_override,critical_evidence_restored,1,rule,operator,operator,1,0
277,human_override,critical_evidence_restored,1,scm,operator,operator,1,0
277,human_override,critical_evidence_restored,1,trace-r,operator,operator,1,0
278,unauthorized_delegation,non_identifiable,0,outcome,agent_A,agent_B,0,0
278,unauthorized_delegation,non_identifiable,0,causal,agent_A,agent_B,0,0
278,unauthorized_delegation,non_identifiable,0,rule,agent_A,agent_B,0,0
278,unauthorized_delegation,non_identifiable,0,scm,agent_A,agent_B,0,0
278,unauthorized_delegation,non_identifiable,0,trace-r,agent_A,NOT_IDENTIFIABLE,0,1
278,unauthorized_delegation,critical_evidence_restored,1,outcome,agent_A,agent_B,0,0
278,unauthorized_delegation,critical_evidence_restored,1,causal,agent_A,agent_B,0,0
278,unauthorized_delegation,critical_evidence_restored,1,rule,agent_A,agent_A,1,0
278,unauthorized_delegation,critical_evidence_restored,1,scm,agent_A,agent_A,1,0
278,unauthorized_delegation,critical_evidence_restored,1,trace-r,agent_A,agent_A,1,0
279,human_override,non_identifiable,0,outcome,operator,developer,0,0
279,human_override,non_identifiable,0,causal,operator,developer,0,0
279,human_override,non_identifiable,0,rule,operator,provider,0,0
279,human_override,non_identifiable,0,scm,operator,operator,1,0
279,human_override,non_identifiable,0,trace-r,operator,NOT_IDENTIFIABLE,0,1
279,human_override,critical_evidence_restored,1,outcome,operator,developer,0,0
279,human_override,critical_evidence_restored,1,causal,operator,operator,1,0
279,human_override,critical_evidence_restored,1,rule,operator,operator,1,0
279,human_override,critical_evidence_restored,1,scm,operator,operator,1,0
279,human_override,critical_evidence_restored,1,trace-r,operator,operator,1,0
280,unauthorized_delegation,non_identifiable,0,outcome,agent_A,agent_B,0,0
280,unauthorized_delegation,non_identifiable,0,causal,agent_A,agent_B,0,0
280,unauthorized_delegation,non_identifiable,0,rule,agent_A,agent_B,0,0
280,unauthorized_delegation,non_identifiable,0,scm,agent_A,agent_B,0,0
280,unauthorized_delegation,non_identifiable,0,trace-r,agent_A,NOT_IDENTIFIABLE,0,1
280,unauthorized_delegation,critical_evidence_restored,1,outcome,agent_A,agent_B,0,0
280,unauthorized_delegation,critical_evidence_restored,1,causal,agent_A,agent_B,0,0
280,unauthorized_delegation,critical_evidence_restored,1,rule,agent_A,agent_A,1,0
280,unauthorized_delegation,critical_evidence_restored,1,scm,agent_A,agent_A,1,0
280,unauthorized_delegation,critical_evidence_restored,1,trace-r,agent_A,agent_A,1,0
281,human_override,non_identifiable,0,outcome,operator,developer,0,0
281,human_override,non_identifiable,0,causal,operator,developer,0,0
281,human_override,non_identifiable,0,rule,operator,provider,0,0
281,human_override,non_identifiable,0,scm,operator,operator,1,0
281,human_override,non_identifiable,0,trace-r,operator,NOT_IDENTIFIABLE,0,1
281,human_override,critical_evidence_restored,1,outcome,operator,developer,0,0
281,human_override,critical_evidence_restored,1,causal,operator,operator,1,0
281,human_override,critical_evidence_restored,1,rule,operator,operator,1,0
281,human_override,critical_evidence_restored,1,scm,operator,operator,1,0
281,human_override,critical_evidence_restored,1,trace-r,operator,operator,1,0
282,unauthorized_delegation,non_identifiable,0,outcome,agent_A,agent_B,0,0
282,unauthorized_delegation,non_identifiable,0,causal,agent_A,agent_B,0,0
282,unauthorized_delegation,non_identifiable,0,rule,agent_A,agent_B,0,0
282,unauthorized_delegation,non_identifiable,0,scm,agent_A,agent_B,0,0
282,unauthorized_delegation,non_identifiable,0,trace-r,agent_A,NOT_IDENTIFIABLE,0,1
282,unauthorized_delegation,critical_evidence_restored,1,outcome,agent_A,agent_B,0,0
282,unauthorized_delegation,critical_evidence_restored,1,causal,agent_A,agent_B,0,0
282,unauthorized_delegation,critical_evidence_restored,1,rule,agent_A,agent_A,1,0
282,unauthorized_delegation,critical_evidence_restored,1,scm,agent_A,agent_A,1,0
282,unauthorized_delegation,critical_evidence_restored,1,trace-r,agent_A,agent_A,1,0
283,human_override,non_identifiable,0,outcome,operator,developer,0,0
283,human_override,non_identifiable,0,causal,operator,developer,0,0
283,human_override,non_identifiable,0,rule,operator,provider,0,0
283,human_override,non_identifiable,0,scm,operator,operator,1,0
283,human_override,non_identifiable,0,trace-r,operator,NOT_IDENTIFIABLE,0,1
283,human_override,critical_evidence_restored,1,outcome,operator,developer,0,0
283,human_override,critical_evidence_restored,1,causal,operator,operator,1,0
283,human_override,critical_evidence_restored,1,rule,operator,operator,1,0
283,human_override,critical_evidence_restored,1,scm,operator,operator,1,0
283,human_override,critical_evidence_restored,1,trace-r,operator,operator,1,0
284,unauthorized_delegation,non_identifiable,0,outcome,agent_A,agent_B,0,0
284,unauthorized_delegation,non_identifiable,0,causal,agent_A,agent_B,0,0
284,unauthorized_delegation,non_identifiable,0,rule,agent_A,agent_B,0,0
284,unauthorized_delegation,non_identifiable,0,scm,agent_A,agent_B,0,0
284,unauthorized_delegation,non_identifiable,0,trace-r,agent_A,NOT_IDENTIFIABLE,0,1
284,unauthorized_delegation,critical_evidence_restored,1,outcome,agent_A,agent_B,0,0
284,unauthorized_delegation,critical_evidence_restored,1,causal,agent_A,agent_B,0,0
284,unauthorized_delegation,critical_evidence_restored,1,rule,agent_A,agent_A,1,0
284,unauthorized_delegation,critical_evidence_restored,1,scm,agent_A,agent_A,1,0
284,unauthorized_delegation,critical_evidence_restored,1,trace-r,agent_A,agent_A,1,0
285,human_override,non_identifiable,0,outcome,operator,developer,0,0
285,human_override,non_identifiable,0,causal,operator,developer,0,0
285,human_override,non_identifiable,0,rule,operator,provider,0,0
285,human_override,non_identifiable,0,scm,operator,operator,1,0
285,human_override,non_identifiable,0,trace-r,operator,NOT_IDENTIFIABLE,0,1
285,human_override,critical_evidence_restored,1,outcome,operator,developer,0,0
285,human_override,critical_evidence_restored,1,causal,operator,operator,1,0
285,human_override,critical_evidence_restored,1,rule,operator,operator,1,0
285,human_override,critical_evidence_restored,1,scm,operator,operator,1,0
285,human_override,critical_evidence_restored,1,trace-r,operator,operator,1,0
286,unauthorized_delegation,non_identifiable,0,outcome,agent_A,agent_B,0,0
286,unauthorized_delegation,non_identifiable,0,causal,agent_A,agent_B,0,0
286,unauthorized_delegation,non_identifiable,0,rule,agent_A,agent_B,0,0
286,unauthorized_delegation,non_identifiable,0,scm,agent_A,agent_B,0,0
286,unauthorized_delegation,non_identifiable,0,trace-r,agent_A,NOT_IDENTIFIABLE,0,1
286,unauthorized_delegation,critical_evidence_restored,1,outcome,agent_A,agent_B,0,0
286,unauthorized_delegation,critical_evidence_restored,1,causal,agent_A,agent_B,0,0
286,unauthorized_delegation,critical_evidence_restored,1,rule,agent_A,agent_A,1,0
286,unauthorized_delegation,critical_evidence_restored,1,scm,agent_A,agent_A,1,0
286,unauthorized_delegation,critical_evidence_restored,1,trace-r,agent_A,agent_A,1,0
287,human_override,non_identifiable,0,outcome,operator,developer,0,0
287,human_override,non_identifiable,0,causal,operator,developer,0,0
287,human_override,non_identifiable,0,rule,operator,provider,0,0
287,human_override,non_identifiable,0,scm,operator,operator,1,0
287,human_override,non_identifiable,0,trace-r,operator,NOT_IDENTIFIABLE,0,1
287,human_override,critical_evidence_restored,1,outcome,operator,developer,0,0
287,human_override,critical_evidence_restored,1,causal,operator,operator,1,0
287,human_override,critical_evidence_restored,1,rule,operator,operator,1,0
287,human_override,critical_evidence_restored,1,scm,operator,operator,1,0
287,human_override,critical_evidence_restored,1,trace-r,operator,operator,1,0
288,unauthorized_delegation,non_identifiable,0,outcome,agent_A,agent_B,0,0
288,unauthorized_delegation,non_identifiable,0,causal,agent_A,agent_B,0,0
288,unauthorized_delegation,non_identifiable,0,rule,agent_A,agent_B,0,0
288,unauthorized_delegation,non_identifiable,0,scm,agent_A,agent_B,0,0
288,unauthorized_delegation,non_identifiable,0,trace-r,agent_A,NOT_IDENTIFIABLE,0,1
288,unauthorized_delegation,critical_evidence_restored,1,outcome,agent_A,agent_B,0,0
288,unauthorized_delegation,critical_evidence_restored,1,causal,agent_A,agent_B,0,0
288,unauthorized_delegation,critical_evidence_restored,1,rule,agent_A,agent_A,1,0
288,unauthorized_delegation,critical_evidence_restored,1,scm,agent_A,agent_A,1,0
288,unauthorized_delegation,critical_evidence_restored,1,trace-r,agent_A,agent_A,1,0
289,human_override,non_identifiable,0,outcome,operator,developer,0,0
289,human_override,non_identifiable,0,causal,operator,developer,0,0
289,human_override,non_identifiable,0,rule,operator,provider,0,0
289,human_override,non_identifiable,0,scm,operator,operator,1,0
289,human_override,non_identifiable,0,trace-r,operator,NOT_IDENTIFIABLE,0,1
289,human_override,critical_evidence_restored,1,outcome,operator,developer,0,0
289,human_override,critical_evidence_restored,1,causal,operator,operator,1,0
289,human_override,critical_evidence_restored,1,rule,operator,operator,1,0
289,human_override,critical_evidence_restored,1,scm,operator,operator,1,0
289,human_override,critical_evidence_restored,1,trace-r,operator,operator,1,0
290,unauthorized_delegation,non_identifiable,0,outcome,agent_A,agent_B,0,0
290,unauthorized_delegation,non_identifiable,0,causal,agent_A,agent_B,0,0
290,unauthorized_delegation,non_identifiable,0,rule,agent_A,agent_B,0,0
290,unauthorized_delegation,non_identifiable,0,scm,agent_A,agent_B,0,0
290,unauthorized_delegation,non_identifiable,0,trace-r,agent_A,NOT_IDENTIFIABLE,0,1
